eod_ts,Dp,Ex,Mc,Rs,Ra,Os,Cs,Rp,Rm,Dc,La,Pf,Cp,Ds,fcal_ts,lcal_ts
2018-01-17 22:00:00,0.0,0.0,0.0,10.0,7.8430853138800884,10.0,10.0,0.0,0.0,0.0,0.0,9.604869423694474,0.0,0.2976190476190476,2018-01-18 00:00:00.000,2020-08-24 15:53:35.714
2018-01-18 22:00:00,0.06666666666666668,0.05555555555555556,0.0,10.0,7.8430853138800884,7.638888888888892,10.0,0.0,0.0,0.0,0.0,9.864120657216297,3.744558250778488,0.5953375643731649,2018-01-19 00:00:00.000,2020-08-24 15:53:35.714
2018-01-19 22:00:00,0.1111111111111111,0.0925925925925926,0.0,10.0,7.9882894458286335,7.638888888888892,10.0,0.0,0.0,0.0,0.0,8.585630912815107,3.744558250778488,0.8930236556444695,2018-01-20 00:00:00.000,2020-08-24 15:53:35.714
2018-01-22 22:00:00,0.1674606064805785,0.13955050540048208,0.0,10.0,9.27699641094367,7.583333333333332,1.694444444444445,0.0,0.0,0.0,0.0,9.95053416574159,7.452841051658683,1.191132702926306,2018-01-23 00:00:00.000,2020-08-24 15:53:35.714
2018-01-23 22:00:00,0.18248349724448712,0.1520695810370726,0.0,10.0,9.624775100447783,8.083333333333334,1.5833333333333333,0.0,0.0,0.0,0.0,8.754610880153512,6.806368102796467,1.4890604008778292,2018-01-24 00:00:00.000,2020-08-24 15:53:35.714
2018-01-24 22:00:00,0.20806390166575345,0.17338658472146118,0.0,10.0,9.7079754304,7.533006535947714,1.2045454545454548,0.0,0.0,0.0,0.0,9.827383919905753,6.486377461638744,1.7875640428344934,2018-01-25 00:00:00.000,2020-08-24 15:53:35.714
2018-01-25 22:00:00,0.2279160247853745,0.18993002065447875,0.0,10.0,9.7079754304,7.555555555555558,1.8787581699346398,0.0,0.0,0.0,0.0,9.526908886470826,5.5618952727782665,2.086137577448989,2018-01-26 00:00:00.000,2020-08-24 15:53:35.714
2018-01-26 22:00:00,0.2330655950718753,0.1942213292265628,0.0,10.0,9.708244718137566,7.555555555555558,1.8787581699346398,0.0,0.0,0.0,0.0,9.205887752264768,5.8858993647205855,2.3847879951503463,2018-01-27 00:00:00.000,2020-08-24 15:53:35.714
2018-01-29 22:00:00,0.2348480893196372,0.19570674109969766,0.0,10.0,9.771095280603603,6.416666666666666,1.665151515151515,0.0,0.0,0.0,0.0,8.584932126191946,6.01477373002334,2.6833706652218168,2018-01-30 00:00:00.000,2020-08-24 15:53:35.714
2018-01-30 22:00:00,0.248698703365874,0.20724891947156168,0.0,10.0,9.792953174262268,6.113636363636365,1.4429824561403517,0.0,0.0,0.0,0.0,6.7415451673341735,6.050619720389492,2.9759472625816694,2018-01-31 00:00:00.000,2020-08-24 15:53:35.714
2018-01-31 22:00:00,0.26348867883173666,0.2195738990264472,0.0,10.0,9.795244024197869,6.145933977455718,1.3916440217391313,0.0,0.0,0.0,0.0,6.4668220406263615,5.663193263241579,3.2677220490741234,2018-02-01 00:00:00.000,2020-08-24 15:53:35.714
2018-02-01 22:00:00,0.2645725522855922,0.22047712690466012,0.0,10.0,9.828978656151898,6.155317081787674,1.2882759377056374,0.0,0.0,0.0,0.0,7.995791875036777,5.034316752068083,3.578107194432268,2018-02-02 00:00:00.000,2020-08-24 15:53:35.714
2018-02-02 22:00:00,0.2794671649947534,0.2328893041622945,0.0,10.0,9.849825350297936,5.977305789933082,1.2882759377056374,0.0,0.0,0.0,0.0,8.84681740668259,5.10972327103636,3.8774796908447913,2018-02-03 00:00:00.000,2020-08-24 15:53:35.714
2018-02-05 22:00:00,0.29521146663092696,0.2460095555257725,0.0,10.0,9.869796632672537,5.451585179526356,1.2843834791788444,0.0,0.0,0.0,0.0,9.931440400537754,5.110519027861848,4.1791689900654605,2018-02-06 00:00:00.000,2020-08-24 15:53:35.714
2018-02-06 22:00:00,0.31570075374596424,0.2630839614549702,0.0,10.0,9.889594216057061,5.143480990980707,1.5643921751280865,0.0,0.0,0.0,0.0,9.682819961865736,5.097600621714881,4.480458309458327,2018-02-07 00:00:00.000,2020-08-24 15:53:35.714
2018-02-07 22:00:00,0.3383758343009064,0.281979861917422,0.0,10.0,9.895535593413086,4.9905562754202215,1.4105980101057447,0.0,0.0,0.0,0.0,9.767593409469386,4.942554307513982,4.782496978591616,2018-02-08 00:00:00.000,2020-08-24 15:53:35.714
2018-02-08 22:00:00,0.3464643912065761,0.2887203260054801,0.0,10.0,9.911250169092039,4.279411764705881,1.3183685959083746,0.0,0.0,0.0,0.0,9.887380195629516,4.765549294535852,5.085552881689039,2018-02-09 00:00:00.000,2020-08-24 15:53:35.714
2018-02-09 22:00:00,0.3681581118399867,0.3067984265333223,0.0,10.0,9.911452470909259,4.279411764705881,1.8100000000000005,0.0,0.0,0.0,0.0,9.867957741331264,4.894253701920327,5.38910466396867,2018-02-10 00:00:00.000,2020-08-24 15:53:35.714
2018-02-12 22:00:00,0.3708310923911273,0.30902591032593946,0.0,10.0,9.915912328011904,4.279411764705881,1.8100000000000005,0.0,0.0,0.0,0.0,9.902269276232033,4.648080364523066,5.69341512276206,2018-02-13 00:00:00.000,2020-08-24 15:53:35.714
2018-02-13 22:00:00,0.3828846471609693,0.3190705393008077,0.0,10.0,9.919246185907546,4.567253206084102,1.7353386138613858,0.0,0.0,0.0,0.0,9.804929625386777,4.7354146875541865,5.99775438487376,2018-02-14 00:00:00.000,2020-08-24 15:53:35.714
2018-02-14 22:00:00,0.4087307882651752,0.3406089902209793,0.0,10.0,9.920608926879543,4.427832413670344,1.7414264150943404,0.0,0.0,0.0,0.0,9.732962357282467,4.860488150641854,6.302356139054672,2018-02-15 00:00:00.000,2020-08-24 15:53:35.714
2018-02-15 22:00:00,0.4205644080949763,0.35047034007914696,0.0,10.0,9.920608926879543,4.427832413670344,1.7414264150943404,0.0,0.0,0.0,0.0,9.716022180260724,5.003273977676512,6.607401965667632,2018-02-16 00:00:00.000,2020-08-24 15:53:35.714
2018-02-16 22:00:00,0.4205644080949763,0.35047034007914696,0.0,10.0,9.920608926879543,4.427832413670344,1.7414264150943404,0.0,0.0,0.0,0.0,9.716022180260724,5.051102512118553,6.9128911988113355,2018-02-17 00:00:00.000,2020-08-24 15:53:35.714
2018-02-19 22:00:00,0.4205644080949763,0.35047034007914696,0.0,10.0,9.924698418602944,4.427832413670344,1.7414264150943404,0.0,0.0,0.0,0.0,9.683233469711565,5.09893592567814,7.218698323841694,2018-02-20 00:00:00.000,2020-08-24 15:53:35.714
2018-02-20 22:00:00,0.4363289856484449,0.3636074880403708,0.0,10.0,9.929139539250908,4.2794211626571945,1.6901943925233651,0.0,0.0,0.0,0.0,9.778914701274193,5.128694598814938,7.525600331339492,2018-02-21 00:00:00.000,2020-08-24 15:53:35.714
2018-02-21 22:00:00,0.4744653101905313,0.39538775849210944,0.0,10.0,9.929139539250908,4.133264728582455,1.6901943925233651,0.0,0.0,0.0,0.0,9.849441326676974,5.159936243685119,7.833664941684617,2018-02-22 00:00:00.000,2020-08-24 15:53:35.714
2018-02-22 22:00:00,0.4894637578856547,0.40788646490471225,0.0,10.0,9.931686242055918,3.8061947811793706,1.4781595736089792,0.0,0.0,0.0,0.0,9.596083574026554,5.206395477968465,8.140917596032834,2018-02-23 00:00:00.000,2020-08-24 15:53:35.714
2018-02-23 22:00:00,0.5114716364737849,0.4262263637281541,9.998010326198203,10.0,9.931686242055918,3.8061947811793706,1.7501548387096777,4.27788792050482,4.719578177913958,7.521626661452802,9.413562143837856,9.561846563397847,5.256514708393944,8.448605424638544,2018-02-24 00:00:00.000,2020-08-24 15:53:35.714
2018-02-26 22:00:00,0.5114716364737849,0.4262263637281541,9.72213747394465,10.0,9.933385401515867,3.8061947811793706,1.7501548387096777,4.27788792050482,4.719578177913958,7.521626661452802,9.40248315992515,9.549929813623136,5.303118067037696,8.756757904035112,2018-02-27 00:00:00.000,2020-08-24 15:53:35.714
2018-02-27 22:00:00,0.5200477041454414,0.4333730867878679,8.863686297517175,9.791475392232755,9.938668177789594,3.7489638839550032,1.7299748031496054,3.443470027631334,4.557050118126576,7.465988984294338,9.406401504346002,9.643314153780882,5.256072564866595,9.065967605313663,2018-02-28 00:00:00.000,2020-08-24 15:53:35.714
