eod_ts,Dp,Ex,Mc,Rs,Ra,Os,Cs,Rp,Rm,Dc,La,Pf,Cp,Ds,fcal_ts,lcal_ts
2016-07-18 21:00:00,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976190476190476,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-07-19 21:00:00,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5952380952380952,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-07-20 21:00:00,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571428,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-07-21 21:00:00,0.0,0.0,0.0,10.0,8.729366047720884,10.0,10.0,0.0,0.0,0.0,0.0,5.2469510164229405,0.0,1.190486298359387,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-07-22 21:00:00,0.05555555555555555,0.04629629629629629,0.0,10.0,8.779289999958854,10.0,10.0,0.0,0.0,0.0,0.0,2.5093776599769857,3.4657378918571085,1.472828477132664,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-07-25 21:00:00,0.05555555555555555,0.04629629629629629,0.0,10.0,4.088348147220652,0.5681818181818188,10.0,0.0,0.0,0.0,0.0,3.450655282377989,8.268106500387058,1.7724274215155895,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-07-26 21:00:00,0.1111111111111111,0.0925925925925926,0.0,10.0,5.258216394149774,3.0083333333333333,10.0,0.0,0.0,0.0,0.0,3.406274243535188,8.546985558577967,2.064953093620701,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-07-27 21:00:00,0.1111111111111111,0.0925925925925926,0.0,10.0,5.731555656545695,3.0083333333333333,10.0,0.0,0.0,0.0,0.0,5.4034056168843225,8.82889457369777,2.380294260981485,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-07-28 21:00:00,0.11422428896579825,0.09518690747149856,0.0,10.0,5.935378916312207,3.0083333333333333,10.0,0.0,0.0,0.0,0.0,5.590562607686603,9.175824783446686,2.677953037053771,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-07-29 21:00:00,0.11422428896579825,0.09518690747149856,0.0,10.0,5.95673917970615,7.0048076923076925,6.974999999999998,0.0,0.0,0.0,0.0,6.136672220180664,8.68968695259495,2.9757859777648967,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-01 21:00:00,0.11422428896579825,0.09518690747149856,0.0,10.0,6.10284605088437,7.0048076923076925,8.54779411764706,0.0,0.0,0.0,0.0,5.6582235609749905,8.850405827475074,3.273554894849793,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-02 21:00:00,0.11422428896579825,0.09518690747149856,0.0,10.0,6.8288384746667194,8.579545454545453,9.471649484536082,0.0,0.0,0.0,0.0,7.528474073907487,9.005568622353367,3.572050080561349,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-03 21:00:00,0.1402589752033746,0.11688247933614553,0.0,10.0,8.086470373695246,8.579545454545453,9.471649484536082,0.0,0.0,0.0,0.0,8.060334608022162,8.386238365379661,3.87100905195354,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-04 21:00:00,0.16256593973883274,0.13547161644902728,0.0,10.0,8.086470373695246,9.268617021276595,9.1015625,0.0,0.0,0.0,0.0,8.151115824871242,7.873615692880587,4.170284271098783,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-05 21:00:00,0.17254374585779678,0.14378645488149733,0.0,10.0,8.503243334813938,9.268617021276595,9.1015625,0.0,0.0,0.0,0.0,8.647321594858576,7.943648408649692,4.470211136698532,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-08 21:00:00,0.17636990549444911,0.14697492124537426,0.0,10.0,8.764863344038224,9.268617021276595,9.1015625,0.0,0.0,0.0,0.0,8.985455109230589,7.963634260121914,4.770826879118715,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-09 21:00:00,0.17636990549444911,0.14697492124537426,0.0,10.0,8.967580891531123,9.268617021276595,8.826923076923078,0.0,0.0,0.0,0.0,8.7949829381137,8.143286758466367,5.071647108476131,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-10 21:00:00,0.1868188414027847,0.15568236783565392,0.0,10.0,9.23392937122376,9.268617021276595,8.80859375,0.0,0.0,0.0,0.0,8.331882383135884,7.989544460447812,5.372380746260035,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-11 21:00:00,0.20030868718456846,0.16692390598714035,0.0,10.0,9.384961561576665,9.171195652173914,8.80859375,0.0,0.0,0.0,0.0,8.031911731949231,7.9472198571301504,5.673159348731028,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-12 21:00:00,0.20030868718456846,0.16692390598714035,0.0,10.0,9.392760044935061,9.171195652173914,8.80859375,0.0,0.0,0.0,0.0,8.116388843309796,8.000288645808206,5.974338551236178,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-15 21:00:00,0.20030868718456846,0.16692390598714035,0.0,10.0,9.504760094902672,9.143772893772894,8.80859375,0.0,0.0,0.0,0.0,8.245508571924018,8.032248475716951,6.275998444212979,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-16 21:00:00,0.20030868718456846,0.16692390598714035,0.0,10.0,9.521272241163233,9.375,9.375,0.0,0.0,0.0,0.0,7.602348967260003,8.006206130545488,6.577268723607547,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-17 21:00:00,0.20030868718456846,0.16692390598714035,0.0,10.0,9.52741864144302,9.375,9.375,0.0,0.0,0.0,0.0,7.530853044405056,7.9063699745607865,6.878737310683311,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-18 21:00:00,0.20030868718456846,0.16692390598714035,0.0,10.0,9.558471800461463,9.375,9.375,0.0,0.0,0.0,0.0,7.172495332861037,7.9471401821952625,7.180059963673452,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-19 21:00:00,0.21657360703531292,0.1804780058627608,0.0,10.0,9.560049700595856,9.375,9.375,0.0,0.0,0.0,0.0,7.477929818148513,7.994021332088001,7.482004085399609,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-22 21:00:00,0.21657360703531292,0.1804780058627608,0.0,10.0,9.58968660865923,9.419050051072524,9.375,0.0,0.0,0.0,0.0,7.732071049882815,8.0210467367921,7.7845842201998785,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-23 21:00:00,0.21657360703531292,0.1804780058627608,0.0,10.0,9.605691074234445,9.499336870026523,9.375,0.0,0.0,0.0,0.0,7.881204214563786,7.987830193545027,8.087714222289263,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-24 21:00:00,0.21657360703531292,0.1804780058627608,0.0,10.0,9.61757408171874,9.499336870026523,9.375,0.0,0.0,0.0,0.0,8.145868528080861,8.202529655025902,8.391640524381375,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-25 21:00:00,0.21657360703531292,0.1804780058627608,0.0,10.0,9.62541315891497,9.499336870026523,9.235347985347984,0.0,0.0,0.0,0.0,8.105689262076103,8.246503339276723,8.695886492803625,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-26 21:00:00,0.21657360703531292,0.1804780058627608,0.0,10.0,9.632193819931109,9.603781512605043,9.291666666666668,0.0,0.0,0.0,0.0,8.769293286371543,8.269207866960134,9.001932696170712,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-29 21:00:00,0.2257764703139224,0.18814705859493536,0.0,10.0,9.632193819931109,9.603781512605043,9.291666666666668,0.0,0.0,0.0,0.0,8.726638647582858,8.433457124526218,9.30838511470608,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-30 21:00:00,0.2257764703139224,0.18814705859493536,0.0,10.0,9.632193819931109,9.603781512605043,9.291666666666668,0.0,0.0,0.0,0.0,8.685249248139401,8.462614679491596,9.615243136661856,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-08-31 21:00:00,0.2257764703139224,0.18814705859493536,0.0,10.0,9.632193819931109,9.603781512605043,8.943965517241379,0.0,0.0,0.0,0.0,8.659718379312906,8.491775154146941,9.92250615029019,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
2016-09-01 21:00:00,0.2257764703139224,0.18814705859493536,0.0,10.0,9.636909684335604,9.603781512605043,8.943965517241379,0.0,0.0,0.0,0.0,8.600112195947894,8.520938549181654,10.23006286639973,2017-04-01 14:45:36.000,2020-08-24 15:09:34.014
