eod_ts,Dp,Ex,Mc,Rs,Ra,Os,Cs,Rp,Rm,Dc,La,Pf,Cp,Ds,fcal_ts,lcal_ts
2016-04-15 21:00:00,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2976190476190476,2016-04-15 23:00:00.000,2020-08-24 14:29:45.421
2016-04-18 21:00:00,0.0,0.0,0.0,10.0,10.0,7.66388888888889,1.7111111111111108,0.0,0.0,0.0,0.0,1.8353520683445972,0.0,0.5890565365518194,2016-04-18 23:00:00.000,2020-08-24 14:29:45.421
2016-04-19 21:00:00,0.06666666666666668,0.05555555555555556,0.0,10.0,10.0,6.7027777777777775,5.439189189189189,0.0,0.0,0.0,0.0,0.9175868113024964,3.318441000857814,0.8746646570001781,2016-04-19 23:00:00.000,2020-08-24 14:29:45.421
2016-04-20 21:00:00,0.13333333333333333,0.11111111111111112,0.0,10.0,10.0,6.808076923076923,5.990384615384616,0.0,0.0,0.0,0.0,0.6348827182628941,2.933549505587376,1.157192942809085,2016-04-20 23:00:00.000,2020-08-24 14:29:45.421
2016-04-21 21:00:00,0.2,0.16666666666666669,0.0,10.0,10.0,6.746851851851853,5.958333333333332,0.0,0.0,0.0,0.0,0.7364782415826027,1.9994064464383143,1.4445234730601475,2016-04-21 23:00:00.000,2020-08-24 14:29:45.421
2016-04-22 21:00:00,0.26666666666666666,0.22222222222222224,0.0,10.0,10.0,6.196307300509338,7.307631578947369,0.0,0.0,0.0,0.0,1.1518110851764662,2.101796390255557,1.7364052496369553,2016-04-22 23:00:00.000,2020-08-24 14:29:45.421
2016-04-25 21:00:00,0.3333333333333333,0.2777777777777778,0.0,10.0,10.0,6.797127659574469,7.669716312056737,0.0,0.0,0.0,0.0,1.4893439753018434,1.7851353124948464,2.0277243530954348,2016-04-25 23:00:00.000,2020-08-24 14:29:45.421
2016-04-26 21:00:00,0.4,0.33333333333333337,0.0,10.0,10.0,6.591612903225808,7.231224798387097,0.0,0.0,0.0,0.0,1.8731436165197692,1.4748353925435869,2.3212542815523847,2016-04-26 23:00:00.000,2020-08-24 14:29:45.421
2016-04-27 21:00:00,0.4666666666666667,0.3888888888888889,0.0,10.0,10.0,6.48931623931624,7.775157232704402,0.0,0.0,0.0,0.0,2.9571152653107453,1.0754154092414725,2.632475289821524,2016-04-27 23:00:00.000,2020-08-24 14:29:45.421
2016-04-28 21:00:00,0.5333333333333333,0.4444444444444445,9.460668996091599,10.0,10.0,6.551792168674696,7.866095588025862,9.269931121658464,8.453244701687042,6.7606909236709445,2.1917566991397184,3.0923134584289382,0.9532339535350932,2.9251315496388837,2016-04-28 23:00:00.000,2020-08-24 14:29:45.421
